channel,mean_coherence_all_freqs,std_coherence_all_freqs,max_coherence,freq_at_max_coherence,band_mean_coherence,band_std_coherence,band_valid_bins,band_total_bins,band_nan_fraction,time_domain_corr,std,rms
H1_IMC_DOF_3_P_IN1_DQ,0.002036318879076694,0.014816052545651425,0.24851617056093775,121.5,0.0549513824174998,0.06866179886907608,41,41,0.0,4.5113172556452396e-05,0.005526787854147723,0.005531655340704716
H1_IMC_MC2_TRANS_PIT_OUT_DQ,0.002036318879076694,0.014816052545651425,0.24851617056093775,121.5,0.0549513824174998,0.06866179886907608,41,41,0.0,4.5113172556452396e-05,0.0013816969635369308,0.001382913835176179
H1_ISI_HAM2_BLND_GS13RZ_IN1_DQ,0.005643531661051753,0.05255130906371244,0.9905753506949179,60.0,0.050290192982136266,0.05247374615993764,41,41,0.0,-0.00010358009659456596,2.71716655255479,7.9964729843955835
H1_ISI_HAM4_BLND_GS13RZ_IN1_DQ,0.005209313460253152,0.052196150199121834,0.981702194763745,60.0,0.047332138719228686,0.06397595137802178,41,41,0.0,0.00010363941739649978,1.7004238859912821,3.5986421438542133
H1_ISI_HAM4_BLND_GS13Y_IN1_DQ,0.003216339882821749,0.037081592362166876,0.9334690491179871,60.0,0.04287034382458812,0.08295083173724355,41,41,0.0,6.794118663935464e-05,2.1567773593641135,5.816590272885801
H1_IMC_DOF_3_Y_IN1_DQ,0.0015090329887170002,0.010956883804592659,0.221376103114323,121.5,0.04235448308040352,0.05787377165336309,41,41,0.0,2.669848942362474e-05,0.0027953780535106766,0.0027967503111691783
H1_IMC_MC2_TRANS_YAW_OUT_DQ,0.0015090329887170002,0.010956883804592659,0.221376103114323,121.5,0.04235448308040352,0.05787377165336309,41,41,0.0,2.669848942362474e-05,0.0006988445133776692,0.0006991875777922946
H1_ISI_HAM3_BLND_GS13Y_IN1_DQ,0.0029271948785307136,0.026857373621923246,0.8033513763395609,180.0,0.0412088595008123,0.038460469338130354,41,41,0.0,-8.809101899403636e-05,3.113864077722657,5.902601280482609
H1_PSL_ISS_PDB_REL_OUT_DQ,0.005677555552462589,0.0506824342062309,0.9671553081170375,60.0,0.038853596740408926,0.03345999140992142,41,41,0.0,-0.0007765884502891504,4.4241167079654035e-06,4.424116761177753e-06
H1_ISI_HAM6_BLND_GS13RZ_IN1_DQ,0.004874669412843471,0.05129933811053207,0.9827839426867888,60.0,0.03846529146364299,0.04670460544423998,41,41,0.0,2.6511534716810026e-05,1.827136358267094,12.819456767501476
H1_ISI_HAM6_BLND_GS13Y_IN1_DQ,0.003761568403723189,0.042877276800453994,0.9690487258844334,60.0,0.035956263842356895,0.03841782306945731,41,41,0.0,-5.39781275040919e-05,3.779531266515317,4.8868541043044464
H1_ASC_REFL_A_RF9_I_YAW_OUT_DQ,0.003122523617708658,0.03279939358811521,0.889709232998254,60.0,0.035918645855388336,0.047210451610867024,41,41,0.0,-0.00019027815358948114,1732.3569385204937,3434.066265194227
H1_IMC_REFL_DC_OUT_DQ,0.005421203230378231,0.016679788716141248,0.39921244985207777,60.0,0.03383015450561456,0.022722769042250637,41,41,0.0,8.676173343103568e-05,0.07897988299472587,13.944480418666737
H1_ISI_HAM3_BLND_GS13RZ_IN1_DQ,0.004851106211804681,0.05169673009895104,0.9885221990212204,60.0,0.0328750679333465,0.03686219224601194,41,41,0.0,0.00022562501939262875,1.8780692375481485,2.546857012151133
H1_IMC_WFS_B_DC_SUM_OUT_DQ,0.0018352628706816835,0.013417224011760065,0.37367834196524835,60.0,0.024694036793497732,0.020626777331444374,41,41,0.0,0.0001270958137578501,0.002797212005877086,0.5429851978184366
H1_IMC_WFS_A_DC_SUM_OUT_DQ,0.0022357066742962777,0.013423194216275804,0.3808578086635626,60.0,0.02430824864564264,0.019958443760104725,41,41,0.0,4.916939116289407e-05,0.0041924763157302775,0.7123490714072919
H1_PEM_CS_ACC_BSC1_ITMY_Y_DQ,0.0022897755781089222,0.01675235294352795,0.369680501286134,60.5,0.023033904199587604,0.02726430679768177,41,41,0.0,4.457286141002824e-05,174.8998707412918,178.34617021320327
H1_LSC_REFL_A_RF45_Q_ERR_DQ,0.006516527927611955,0.054870723994578346,0.9871140166104729,60.0,0.022992856739077024,0.03709087419182583,41,41,0.0,-0.0037536481692176517,0.0037986064634434125,0.09694090650657868
H1_PEM_CS_ACC_BSC1_ITMY_X_DQ,0.0019535061037372586,0.012640398419832841,0.2786933462348503,20.0,0.022635697434869182,0.028952086685588463,41,41,0.0,-4.5305709878345335e-06,664.0635609195566,664.6012430526395
H1_ASC_AS_B_RF36_Q_YAW_OUT_DQ,0.005775509140921869,0.05497199636758234,0.9905790745920091,60.0,0.021291886134794196,0.03027850413814212,41,41,0.0,3.521761642699587e-05,3186.088072494815,16483.262210630735
H1_PEM_CS_ACC_SQZT0_SQZLASER_X_DQ,0.0016496995717223877,0.015338605503602453,0.5111864259396808,180.0,0.01856433065479889,0.030813743199167472,41,41,0.0,0.00033470978917234307,84.2331276364731,84.27152592955157
H1_IMC_IM4_TRANS_PIT_OUT_DQ,0.0017947222917072232,0.020702281812376686,0.565594286430574,60.0,0.016528893856487016,0.02223476341394909,41,41,0.0,5.023462320997299e-05,0.0018400034727382936,0.42728607036580457
H1_ASC_CHARD_P_OUT_DQ,0.0028410007724310295,0.029450175440661343,0.6673298069476552,60.0,0.015212308985982808,0.019461003528866466,41,41,0.0,-0.0009382110380896268,458.1637387623778,458.1638995898954
H1_ISI_BS_ST1_BLND_Z_T240_CUR_IN1_DQ,0.003692365728766358,0.04754304424694043,0.9910708738447244,60.0,0.014663581474502415,0.02462199698554002,41,41,0.0,6.674167644469979e-05,81.70178205047416,428.0301579332605
H1_LSC_POP_A_LF_OUT_DQ,0.0020726930996475055,0.01927675836773479,0.46970552955409317,60.0,0.014249102174029865,0.01653122697226748,41,41,0.0,-5.6876242243213365e-05,13.955517504789212,30494.288882285866
H1_ASC_REFL_A_RF9_Q_YAW_OUT_DQ,0.001589306629069616,0.014283146571089707,0.48239914236553316,180.0,0.013143007941444613,0.018662222897185242,41,41,0.0,-0.00023340469571399964,385.93537020368217,892.5725191658612
H1_ASC_REFL_A_RF45_Q_PIT_OUT_DQ,0.0034220572500920196,0.03869189718376008,0.9232644800541011,60.0,0.012976885237960815,0.018495383679675906,41,41,0.0,0.00011468962099303232,845.1731971264802,3133.5352212102894
H1_PSL_ISS_SECONDLOOP_QPD_PIT_OUT_DQ,0.0025834368785700368,0.03687127448859869,0.9305991995900096,180.0,0.01283400830402785,0.018547117426919096,41,41,0.0,-0.00031543913970250373,0.0010269527449486885,0.674856546098113
H1_ISI_BS_ST1_BLND_RX_T240_CUR_IN1_DQ,0.002888904740207522,0.03969108606569787,0.9875376613628873,60.0,0.012600504557909283,0.022407241331887894,41,41,0.0,2.3478346837550218e-05,42.03098689569725,139.9946170169137
H1_ASC_AS_B_RF36_I_YAW_OUT_DQ,0.003999097195085479,0.04354331574719208,0.9723117446542124,60.0,0.012268049047397152,0.01633523513301455,41,41,0.0,3.3132633579752086e-05,2646.332590728976,124308.47035636925
H1_ISI_ITMX_ST1_BLND_RZ_T240_CUR_IN1_DQ,0.002821217220603238,0.03825530450478729,0.9296083088019037,60.0,0.011540040137953761,0.029065935823749077,41,41,0.0,-4.0775515149010406e-05,10.76756094863145,330.84540027019466
H1_SQZ_OPO_REFL_REJECTED_LF_OUT_DQ,0.004156797729598729,0.0485518181290116,0.9575190683739057,180.0,0.011489126839125357,0.01272111504306503,41,41,0.0,0.0024818707814586094,0.0007460409184350772,1.353278576035558
H1_ISI_ITMX_ST1_BLND_RX_T240_CUR_IN1_DQ,0.002422854042771818,0.036778817986319615,0.9708491623473563,60.0,0.011342957049566336,0.02787306592929786,41,41,0.0,-9.979796991038751e-05,20.714805656108144,57.944591612242775
H1_ISI_ITMX_ST1_BLND_RY_T240_CUR_IN1_DQ,0.0015895006435146365,0.019560107130710283,0.6272228593359551,60.0,0.011288795158445386,0.028201568178043552,41,41,0.0,-0.00013762108741632032,24.70413598186623,73.80029636297833
H1_PSL_ISS_AOM_DRIVER_MON_OUT_DQ,0.003924834437765083,0.049584899182297096,0.9800866160746362,60.0,0.010892231436355527,0.013478168192540886,41,41,0.0,0.00015898063582377143,0.0013037732168561587,0.35512489869411923
H1_ISI_ITMX_ST1_BLND_X_T240_CUR_IN1_DQ,0.001922028965964511,0.028015891884676975,0.8487116147952296,60.0,0.009877994007494702,0.024899809279743976,41,41,0.0,-1.3368452348862831e-05,401.6225834019111,402.3229456734917
H1_LSC_MICH_IN1_DQ,0.007133070988086488,0.040259379960523985,0.9283427655798105,180.0,0.009795029261110897,0.014104408889699853,41,41,0.0,-0.0022279466370133017,0.9421129639235659,0.9421129640406759
H1_LSC_POP_A_RF45_Q_ERR_DQ,0.007133433096327979,0.04026019978902427,0.928342241935143,180.0,0.009794764115585058,0.014102108914209184,41,41,0.0,-0.0022117955480164637,15.575399482112685,15.57539948410601
H1_LSC_MICH_OUT_DQ,0.006165185163225621,0.034945838748277065,0.9283789873891072,180.0,0.00978943993579613,0.014099182457932676,41,41,0.0,-1.0590571641693393e-05,1061.8189782467678,1061.8301417653418
H1_PEM_CS_MAG_LVEA_OUTPUTOPTICS_Z_DQ,0.004191416926484023,0.05134203204594887,0.9920798290907622,60.0,0.009477349294614487,0.025219386870521932,41,41,0.0,6.883046931653441e-05,1720.1170894052498,1965.8278458202717
H1_ISI_ITMY_ST1_BLND_RX_T240_CUR_IN1_DQ,0.0022185699288330275,0.032979255486531155,0.8906539489947577,60.0,0.009464751387269094,0.022843947209422136,41,41,0.0,9.647537858831783e-05,22.145721877655305,22.934408819343542
H1_PEM_CS_MAG_LVEA_OUTPUTOPTICS_X_DQ,0.004633403385881214,0.0521261899391481,0.9931154480667975,60.0,0.009023120399387723,0.02564927889417616,41,41,0.0,-7.156504701709964e-05,989.126169206287,4633.276036452075
H1_LSC_REFL_A_RF9_Q_ERR_DQ,0.0045202112940462055,0.04192741968073512,0.9773357917777301,60.0,0.008699957405774929,0.013199131551994338,41,41,0.0,-6.782229060894815e-06,0.07727468018794226,1.581102221053793
H1_TCS_ITMY_CO2_ISS_OUT_AC_OUT_DQ,0.003714808390174331,0.04915297134823876,0.9903832450010318,60.0,0.008594192904472654,0.02624507867314706,41,41,0.0,-0.0002810504482220454,7.652750312605148e-06,0.00027068368618455023
H1_ISI_BS_ST1_BLND_RY_T240_CUR_IN1_DQ,0.002399565086111582,0.03782159538104621,0.985242084420388,60.0,0.008531631821656576,0.020155967489916108,41,41,0.0,-5.885246318122205e-05,33.707130888347464,274.3594749211841
H1_ASC_REFL_A_RF45_Q_YAW_OUT_DQ,0.001148487075805868,0.010543809021800191,0.3966208788542471,60.0,0.008318379482302466,0.011645534410542448,41,41,0.0,-0.0014234522829870793,145.07649487640032,1840.309294206581
H1_TCS_ITMY_CO2_ISS_IN_AC_OUT_DQ,0.0037201444584022874,0.048658627012856816,0.9908411721912801,60.0,0.008283806973958798,0.026108322984478856,41,41,0.0,2.8862232391082102e-05,3.2355651758733034e-05,0.0002516547460417496
H1_ISI_ITMY_ST1_BLND_Z_T240_CUR_IN1_DQ,0.0025237997860517534,0.03655480910209987,0.9553197055795839,60.0,0.007892817570096826,0.01967934124319189,41,41,0.0,-1.881628407372245e-05,61.267899644620094,302.0160199896434
H1_SQZ_FC_TRANS_A_PIT_OUT_DQ,0.0040547808974286115,0.05136723715416157,0.9927974229555537,60.0,0.00775087457255698,0.02589145343084402,41,41,0.0,-0.00027064070175908476,0.002094091345449133,0.07030525018122319
H1_PEM_CS_MAG_EBAY_LSCRACK_Y_DQ,0.004668916878095336,0.05256986383387844,0.9938359086033686,60.0,0.00773505544259388,0.02615668727278794,41,41,0.0,-0.00010456466153609063,2719.1229252878807,2726.755587504363
H1_ISI_ITMX_ST1_BLND_Y_T240_CUR_IN1_DQ,0.002512542370260791,0.03494416863233252,0.9258911890108398,60.0,0.007635104228772056,0.019337542499083774,41,41,0.0,-1.564434385402751e-05,542.1661717437884,587.7390259250346
H1_ISI_ITMY_ST1_BLND_RY_T240_CUR_IN1_DQ,0.002346274145966743,0.03796612621652276,0.9832636057248786,60.0,0.007582454272793417,0.01922760164455326,41,41,0.0,-0.00014658223980225677,21.905091411481763,369.268332523961
H1_SQZ_OMC_TRANS_RF3_I_NORM_DQ,0.0007439588202547015,0.0034371403276952685,0.06805786235668673,120.0,0.007434669142665001,0.013474316192755234,41,41,0.0,-0.0017942764587869247,0.0014990325037523523,0.03814081539457944
H1_ASC_AS_B_RF36_Q_PIT_OUT_DQ,0.004850945127975869,0.053207771058627076,0.981765491107867,60.0,0.0073943114514173685,0.016375959825141336,41,41,0.0,-9.655980386535205e-05,3509.4531069256286,13109.954466361189
H1_SQZ_FC_TRANS_C_LF_OUT_DQ,0.0008248688201064201,0.004494492457143791,0.1266802048686555,120.0,0.007328261450374173,0.020427442556752468,41,41,0.0,-0.0034046952209653546,0.21949926471530753,130.51354222561562
H1_PEM_CS_MAG_EBAY_LSCRACK_X_DQ,0.004667927260617487,0.05252313187343826,0.9922968919379653,60.0,0.007286638405354342,0.025568154536640124,41,41,0.0,-8.157831304718084e-05,1536.0412132156785,2165.454252408239
H1_LSC_REFL_A_RF9_I_ERR_DQ,0.0034878172581814366,0.0481493136833933,0.9657014193306066,60.0,0.007149631287026514,0.009549281306158102,41,41,0.0,-4.1653208656485376e-05,0.001909201267383917,0.06932893103085705
H1_ISI_ITMX_ST2_BLND_RY_GS13_CUR_IN1_DQ,0.0028728892937621153,0.036777801407629616,0.9576157090537217,180.0,0.007093048126672456,0.019413549753636624,41,41,0.0,-0.0010718803723716132,1.0630457243757687,1.1204753658636353
H1_PEM_CS_MAG_LVEA_OUTPUTOPTICS_Y_DQ,0.004057206102186193,0.05122436002844145,0.9923008436761473,60.0,0.007051613116744324,0.026051484159113632,41,41,0.0,-3.773968180020302e-05,1588.251399528784,3717.1541336114137
H1_ISI_ITMX_ST2_BLND_Z_GS13_CUR_IN1_DQ,0.004290617125612189,0.051411392098336554,0.9861021667017968,60.0,0.006837249588135797,0.023716839887750293,41,41,0.0,2.049273422393598e-06,6.346666634566951,6.711300205668929
H1_ISI_ITMX_ST2_BLND_RX_GS13_CUR_IN1_DQ,0.0033206367755340017,0.04352894880628229,0.9551086987181331,180.0,0.006825495863352108,0.017808875376005805,41,41,0.0,-0.00017465872346898977,0.6415304172805911,0.783556394273154
H1_ISI_BS_ST1_BLND_Y_T240_CUR_IN1_DQ,0.002197536047137806,0.03287487008495379,0.9120681330465491,60.0,0.006811127874824907,0.014119889519743821,41,41,0.0,3.087796658292109e-05,810.4358033132786,816.0960199214745
H1_ISI_ITMY_ST1_BLND_Y_T240_CUR_IN1_DQ,0.0021571579929121672,0.0324608316821454,0.8810012931380646,60.0,0.006792814702654105,0.018165560421003698,41,41,0.0,-1.0755737780514227e-05,910.7790909062854,1005.448087876668
H1_PEM_CS_MAG_EBAY_LSCRACK_Z_DQ,0.004563681502271624,0.05238288500033553,0.9891762384900198,60.0,0.006765027384216525,0.026082542483042894,41,41,0.0,1.680078770091433e-06,554.8639085807764,2287.8890025667483
H1_ASC_REFL_B_RF45_Q_YAW_OUT_DQ,0.0017403277981652215,0.02466004275120647,0.8151407595851253,60.0,0.006622710770272329,0.010321004069042817,41,41,0.0,-0.0002304539073169541,172.3896663536714,474.3790838305583
H1_PEM_VAULT_MAG_1030X195Y_COIL_Z_DQ,0.0011738749225144235,0.011564309411401753,0.40456491081443696,180.0,0.006583243404987569,0.0260646395430806,41,41,0.0,-8.479625322429545e-06,0.3645921473278783,0.542353734549755
H1_PEM_CS_MAG_LVEA_INPUTOPTICS_Y_DQ,0.004249108979813513,0.05217487731099361,0.9855973777188471,60.0,0.006576157391953403,0.025822194247494407,41,41,0.0,-7.292857020004335e-05,615.0693467133186,615.4126678185161
H1_SQZ_FIBR_PZT_OUT_DQ,0.0027448368155592365,0.0358403846375221,0.943299443307365,180.0,0.006572284901798951,0.0269123121101861,41,41,0.0,-0.0010972602750926631,0.17425290406049132,9.760105449018683
H1_PEM_CS_MAG_LVEA_VERTEX_Y_DQ,0.004224813889064439,0.05171175109504318,0.9901537955428228,60.0,0.006553874637191501,0.02640399772466915,41,41,0.0,7.299160222535031e-05,869.5454785688245,2026.8298088276356
H1_PEM_EY_VMON_ETMY_ESDPOWERMINUS18_DQ,0.003929644248810511,0.05072799807022457,0.9840290130085063,60.0,0.006544039435187607,0.02617346703330843,41,41,0.0,-0.0015346538790737719,6.181897823649171,1818.2360086631716
H1_SQZ_FC_TRANS_A_YAW_OUT_DQ,0.004104721702200113,0.051535020087531844,0.9928246950368587,60.0,0.006542082046975643,0.0260544388589861,41,41,0.0,-1.8593541622381737e-05,0.00219538070590524,0.004399284912108659
H1_PEM_EY_VMON_ETMY_ESDPOWER18_DQ,0.003769235568954528,0.05010576628848292,0.9760078480676014,60.0,0.0065369933542724894,0.026104781249027025,41,41,0.0,-0.001234761138956115,7.904566441353751,2205.1261746183177
H1_PEM_EX_MAG_EBAY_SEIRACK_Z_DQ,0.004158693114901999,0.051423353442780866,0.9928450478977782,60.0,0.006534256693335683,0.026106536822701316,41,41,0.0,-0.00016794184487865256,2672.3268124623132,2852.341552609913
H1_SQZ_FC_TRANS_A_NSUM_OUT_DQ,0.004046326615359988,0.05118442083116107,0.9922999844343607,60.0,0.006525541038138601,0.017390761626756436,41,41,0.0,-0.0021448819991306996,0.002595919335319267,0.979854537592593
H1_PEM_FCES_MAG_VEA_FLOOR_Z_DQ,0.003967315140844117,0.0512832012429709,0.9900886977721162,60.0,0.006511063951956169,0.026025668077770545,41,41,0.0,-7.988686244352665e-06,886.5866666226859,8630.862183370948
H1_PEM_EY_MAG_VEA_FLOOR_Z_DQ,0.004145407467019466,0.05241564370240645,0.9926285210280257,60.0,0.006489924031461865,0.026145077053422963,41,41,0.0,9.370391021251386e-05,769.8039681897246,4898.93643710998
H1_PEM_EY_VMON_ETMY_ESDPOWER48_DQ,0.0037971216142424135,0.04996529297502485,0.9704891904615569,60.0,0.006471955482569489,0.026088631667775652,41,41,0.0,-0.0009861976518869846,6.0237830982927925,1840.0614735005313
H1_ISI_ETMY_ST2_BLND_Z_GS13_CUR_IN1_DQ,0.004103290842654141,0.05166883273489191,0.9888712426137174,60.0,0.006438282355307393,0.026142278073140075,41,41,0.0,0.000355237103326006,0.9809346474460846,2.9507935747920864
H1_SQZ_LASER_IR_LF_OUT_DQ,0.0036435199036254752,0.046724154892152064,0.955257245884466,180.0,0.006433353404533761,0.02626655602772521,41,41,0.0,0.00014333597490275574,0.3780745588444668,681.8150654515149
H1_PEM_EX_MAG_EBAY_SEIRACK_Y_DQ,0.004105788981683861,0.05135459558250095,0.9902238943437632,60.0,0.0064313413803212,0.02607406615460049,41,41,0.0,5.783473196211381e-05,4473.3243416662945,5416.981546439952
H1_PEM_EX_MAG_EBAY_SEIRACK_X_DQ,0.004084562911106154,0.05134449091331446,0.9910931660941382,60.0,0.006431058631910419,0.02615290644989001,41,41,0.0,-5.460969991738428e-06,2267.8771716254305,2302.1378523635444
H1_TCS_ITMX_CO2_ISS_IN_AC_OUT_DQ,0.003334742860077033,0.046927064797089746,0.9819493603587636,60.0,0.006428582958939257,0.02608988955619747,41,41,0.0,-4.083184574457422e-05,4.369481807914463e-06,7.241211350376465e-05
H1_PEM_EY_MAG_EBAY_SEIRACK_Y_DQ,0.003925893002388921,0.05123839288664142,0.9923921834078259,60.0,0.0064279840244774004,0.02611513867182085,41,41,0.0,-3.590134322957994e-05,2344.4633342689767,2720.8325821847825
H1_HPI_ETMY_BLND_L4C_Y_IN1_DQ,0.0008981394787611201,0.010699471741884771,0.4103880752976477,60.0,0.006425850792439955,0.026012625649825073,41,41,0.0,0.00039023123278400355,1189.050545807619,1193.7274453667844
H1_PEM_EY_ACC_BSC10_ETMY_Y_DQ,0.003960953084610648,0.051211511009601765,0.9922397283068236,60.0,0.006425571364712987,0.025872732854298076,41,41,0.0,1.3048997216813241e-05,23.005234927556664,29.993501390460384
H1_PEM_EX_ACC_BSC9_ETMX_X_DQ,0.003952561923511307,0.051072596359730306,0.9913367539762051,60.0,0.006415703991411358,0.02607295448812225,41,41,0.0,-0.00033758439967691546,23.904757547527016,29.573331868267235
H1_PEM_EX_ACC_ISCTEX_TRANS_X_DQ,0.004021030865774517,0.05136535365663153,0.9929087263621005,60.0,0.006414775254570194,0.02605241478977974,41,41,0.0,-2.1479097312487487e-05,32.12952578254378,33.40780568206473
H1_ISI_BS_ST2_BLND_RZ_GS13_CUR_IN1_DQ,0.004122086615227116,0.049994037258435556,0.9709010547457255,60.0,0.006403526008110723,0.02587181877037244,41,41,0.0,-0.00010692906486148876,14.676399165130723,18.043995345111966
H1_PEM_EX_ACC_EBAY_FLOOR_Z_DQ,0.0039037985355040807,0.050556361344030326,0.9852767978125324,60.0,0.006402444311287575,0.02601779531802415,41,41,0.0,-3.856064512928713e-05,28.641332727418682,48.795995363831466
H1_TCS_ITMX_CO2_ISS_OUT_AC_OUT_DQ,0.0033336519275905365,0.04694365963667221,0.9820984153377689,60.0,0.006397534927050945,0.02620489454029175,41,41,0.0,-3.1900202737774e-05,6.5617921787227146e-06,0.00038166727218823254
H1_PEM_EY_MAG_EBAY_SEIRACK_X_DQ,0.003954487017002465,0.0512013325312027,0.991111424836859,60.0,0.0063970006813675526,0.02603369771999945,41,41,0.0,-0.000310068399082498,2361.3602698035575,2550.310870665017
H1_PEM_FCES_MAG_VEA_FLOOR_X_DQ,0.0040385117465602215,0.050396871227251845,0.958094547665466,180.0,0.006392412520384168,0.026163390883052653,41,41,0.0,-9.85109372709381e-06,786.853684603687,6032.281887150023
H1_PEM_CS_MAINSMON_EBAY_3_DQ,0.003994187163513389,0.05136816316149175,0.9928269802312567,60.0,0.00639060584538937,0.02625748553048321,41,41,0.0,-3.8315449839759756e-05,1794.7743201147762,1794.774353079575
H1_PEM_CS_MAINSMON_EBAY_1_DQ,0.00399179710484037,0.051370988806068274,0.9928064323217863,60.0,0.006389736086889564,0.02635482081099519,41,41,0.0,-3.315554063997296e-05,1796.0044516227936,1796.0044516718733
H1_PEM_EY_MAG_VEA_FLOOR_Y_DQ,0.0038879034755030187,0.05133691994544793,0.9928522770997854,60.0,0.006384072600964982,0.026064609367116978,41,41,0.0,-1.888859805529087e-05,480.9139653762208,1314.3735182074413
H1_PEM_CS_MAG_LVEA_VERTEX_X_DQ,0.004375176734925772,0.05171654033421786,0.9758375163208286,60.0,0.006380145998600192,0.024471515022644854,41,41,0.0,-2.478801661725765e-06,338.13124094004166,1489.713347369359
H1_PEM_EX_ACC_OPLEV_ETMX_Y_DQ,0.003920589490227826,0.051177128484253674,0.9926194044222322,60.0,0.006374702618336067,0.026089714082899573,41,41,0.0,-9.751193418745281e-06,40.5201624947261,40.985943520529524
H1_PEM_EX_LOWFMIC_VEA_FLOOR_DQ,0.001936834150261334,0.037839918277294375,0.9928498019834743,60.0,0.006373366023244024,0.026116664027148528,41,41,0.0,-6.0687633539451217e-05,2.1891389587907453,2.2827633535533107
H1_PEM_EX_ACC_BSC9_ETMX_Z_DQ,0.004018496547856952,0.051366694412719315,0.9929273499137311,60.0,0.006363589058559687,0.026066412305348983,41,41,0.0,-5.165787781591048e-06,34.545654806325295,34.68989141732183
H1_PEM_FCES_MAG_VEA_FLOOR_Y_DQ,0.003536209909354256,0.042639929146310374,0.9579234620347951,180.0,0.006362014984204154,0.02594237704078652,41,41,0.0,-1.1094595764244538e-05,191.93822384406357,2738.7708982209056
H1_PEM_EY_ACC_EBAY_FLOOR_Z_DQ,0.00261251069082171,0.031595243480706275,0.8922278857338004,180.0,0.006361656833810719,0.026123258828666437,41,41,0.0,7.217933016763667e-05,34.87375147750182,36.82465448739792
H1_PEM_EY_MIC_VEA_MINUSY_DQ,0.0006436202891123538,0.00434090189716678,0.15566744618748538,120.0,0.006354108088228898,0.025806867333276567,41,41,0.0,0.0034802579677131714,46.74063251886208,55.36745528233109
H1_ISI_ETMY_ST2_BLND_RZ_GS13_CUR_IN1_DQ,0.004095344591160432,0.05152995160060935,0.9875088150231784,60.0,0.006349064543674534,0.02610948041774078,41,41,0.0,1.4469173790881373e-05,0.8857178042654409,1.561158219816635
H1_PEM_CS_MAG_LVEA_INPUTOPTICS_X_DQ,0.004127144561303584,0.05004259996765947,0.9576187472788136,180.0,0.006344931193023134,0.025179219353414807,41,41,0.0,-0.00010679178552184809,351.63971261250606,2303.580976220638
H1_PEM_EY_ACC_VEA_FLOOR_Z_DQ,0.003959292625605523,0.051275673686512924,0.9923614937809899,60.0,0.006336532592686659,0.026037980265345217,41,41,0.0,-4.187516289865762e-05,27.640588204093806,28.08765194528124
H1_ISI_ITMY_ST2_BLND_RZ_GS13_CUR_IN1_DQ,0.004251408360690344,0.051694437943571404,0.9880114721084927,60.0,0.0063364758113225485,0.02565303501259253,41,41,0.0,-8.82641837457194e-05,0.9183006052817871,1.1601236940625086
H1_PEM_EY_ACC_BSC10_ETMY_X_DQ,0.003899091072421542,0.05114853235664738,0.9921078453779658,60.0,0.006335078689802149,0.025600586892494448,41,41,0.0,-4.9822470183515106e-05,36.37592828729794,38.14950235358044
H1_PEM_EY_MAG_EBAY_SEIRACK_Z_DQ,0.0037372657221798724,0.05089021201773996,0.9867808291692902,60.0,0.00633207780889298,0.026070539111423492,41,41,0.0,-2.7749964992116113e-05,2578.310986438606,2725.897551759321
H1_ISI_GND_STS_ETMY_Y_DQ,0.0005322339475054212,0.003959970086620455,0.15560267166187286,120.0,0.006331451481092178,0.025808780286540607,41,41,0.0,0.0006962103524482494,437.5243734240023,789.3326420112251
H1_PEM_CS_MAINSMON_EBAY_2_DQ,0.003987430323099325,0.05136788484290782,0.9928283078384238,60.0,0.006326940686607269,0.025931875780970403,41,41,0.0,7.011271990078853e-05,1802.740300472046,1802.740321373434
H1_PEM_EX_ACC_VEA_FLOOR_Z_DQ,0.004001300812999253,0.051226147690659786,0.9925313118771547,60.0,0.0063262827921513436,0.02596930170319419,41,41,0.0,0.0003023671191520608,16.09330495721457,21.602020986317047
H1_ISI_ETMX_ST2_BLND_Z_GS13_CUR_IN1_DQ,0.003979195311977599,0.05111294402819858,0.9898533410985143,60.0,0.006326053029036095,0.02597701567647067,41,41,0.0,0.0019330650757395538,1.5547945627443633,2.432711564129734
H1_PEM_EX_SEIS_VEA_FLOOR_X_DQ,0.0017986342152864429,0.03359294617279483,0.9484339712337524,60.0,0.0063246719522155005,0.02588841642338255,41,41,0.0,0.006973188438210333,47.429370693028226,156.68166221826527
H1_ISI_GND_STS_ETMX_Z_DQ,0.0010895098897199188,0.012526218026563254,0.3488466629491188,180.0,0.006324622657709886,0.02582978115616748,41,41,0.0,0.002602814689255878,344.25278925499254,4533.987201412521
H1_PEM_EY_ACC_ISCTEY_TRANS_X_DQ,0.003961320753665869,0.05126982916729921,0.9924038166761253,60.0,0.006316056241091121,0.026035892996129302,41,41,0.0,-3.138792171856323e-05,29.79547658263729,40.88779679545031
H1_SUS_ETMX_L3_OPLEV_PIT_OUT_DQ,0.0006826531948488425,0.00614770811960341,0.1722944689539081,60.0,0.006314146715077303,0.025834215248416677,41,41,0.0,8.582595032451018e-05,0.056504038321654425,6.9046789170454534
H1_ISI_GND_STS_ETMY_Z_DQ,0.0006725194742170748,0.005137799312267183,0.1551945376299389,120.0,0.006311266101205978,0.02576868582488689,41,41,0.0,5.6008931665340494e-05,384.18824006000904,3418.743527582745
H1_ISI_ITMY_ST1_BLND_RZ_T240_CUR_IN1_DQ,0.0023065404299046507,0.03800370155177994,0.9884691314730899,60.0,0.006280336710277789,0.017716097825947543,41,41,0.0,-2.6430871045969425e-05,24.059092220929887,143.14387370853532
